,UK OIS spot curve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maturity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
years:,0.08,0.17,0.25,0.33,0.42,0.50,0.58,0.67,0.75,0.83,0.92,1.00,1.08,1.17,1.25,1.33,1.42,1.50,1.58,1.67,1.75,1.83,1.92,2.00,2.08,2.17,2.25,2.33,2.42,2.50,2.58,2.67,2.75,2.83,2.92,3.00,3.08,3.17,3.25,3.33,3.42,3.50,3.58,3.67,3.75,3.83,3.92,4.00,4.08,4.17,4.25,4.33,4.42,4.50,4.58,4.67,4.75,4.83,4.92,5.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Jun 12,0.44865578376234600,0.42009024603152600,0.39841778511971700,0.38029577550055000,0.36528925468337900,0.35319763956737100,0.34367161183370900,0.33622116328835500,0.33037444077134100,0.32575435376808600,0.32206139374478100,0.31906767388576500,0.31660006200029400,0.31453627072372300,0.31280322228769400,0.31136298988633200,0.31020245915786100,0.30932643583903000,0.30875257054957800,0.30850420693522000,0.30860513615458100,0.30907914115250200,0.30994999844562100,0.31124147946158100,0.31297707686006100,0.31517715269539200,0.31785672032081500,0.32102615424870700,0.32469198995072300,0.32885756369792300,0.33352352856086400,0.33868827365967900,0.34434826718687100,0.35049833889666600,0.35713191416762900,0.36424120905483500,0.37181740877058100,0.37985096460730900,0.38833184518007400,0.39724961069044000,0.40659346273300600,0.41635228698670600,0.42651468994919400,0.43706903066198400,0.44800344820558100,0.45930588560828700,0.47096411070281100,0.48296573437582000,0.49529823653351800,0.50794912351951500,0.52090610097684500,0.53415707537159100,0.54769013504863900,0.56149353339103800,0.57555567381654500,0.58986509638166000,0.60441046579576800,0.61918056067521100,0.63416426389015100,0.64935055387674600
19 Jun 12,0.44403541164628100,0.42074730229360100,0.39831031388563800,0.38265157481180100,0.37196158090199800,0.36438857828554900,0.35883187399800900,0.35474048783298000,0.35182132157360500,0.34982488607581600,0.34847715414346700,0.34753310523168500,0.34681014036477300,0.34618884670738800,0.34560308577016500,0.34502422580647300,0.34445011041749100,0.34389770428892800,0.34339815727018300,0.34299431005435000,0.34273894910552700,0.34269264076337500,0.34292203996582300,0.34349862179109800,0.34449676816937300,0.34598316861969300,0.34800857637869300,0.35060980661148300,0.35381213952742900,0.35763124287277300,0.36207472232791600,0.36714338120520400,0.37283225111075400,0.37913144072478100,0.38602683907672900,0.39350070160787600,0.40153227214093500,0.41009958162666500,0.41918097016022100,0.42875516946147500,0.43880125511589900,0.44929860563818300,0.46022686724791000,0.47156592344854200,0.48329586866254900,0.49539698530543000,0.50784972378644600,0.52063468500928000,0.53373264571467600,0.54712507431770100,0.56079466671962200,0.57472529322276200,0.58890188773887000,0.60331034930676200,0.61793745435351000,0.63277077835619100,0.64779862574978700,0.66300996708598600,0.67839438258262000,0.69394201131813600
20 Jun 12,0.46368309842022200,0.44322983194165000,0.42641960355862200,0.41336365193031100,0.40387559513450900,0.39700142697160200,0.39178353060689800,0.38753854129754000,0.38389992938647100,0.38069649721844400,0.37782521702434700,0.37521035857287600,0.37284356559603900,0.37077007778760800,0.36903301367538100,0.36767042141500600,0.36671677007590900,0.36620394383191400,0.36616166292382900,0.36661518184748000,0.36758354633823400,0.36908074906163800,0.37111682810684700,0.37369869085669900,0.37683067067254800,0.38051428726303100,0.38474806030421600,0.38952798314503000,0.39484795838091000,0.40070014631270700,0.40707524596195200,0.41396272339574800,0.42135099853804000,0.42922759901420400,0.43757928762227100,0.44639216855894200,0.45565180068423100,0.46534358524691300,0.47545314144541600,0.48596631719096300,0.49686916121630200,0.50814789916837400,0.51978891303690700,0.53177872338818000,0.54410397396763700,0.55675141831084100,0.56970790806367500,0.58296038276252000,0.59649587324435200,0.61030163949360600,0.62436530298705700,0.63867482710982900,0.65321848489990700,0.66798483037657100,0.68296267299665100,0.69814105484759700,0.71350923024128200,0.72905664741879800,0.74477293211577800,0.76064787277117300
21 Jun 12,0.45865283201521700,0.44139628596069200,0.42772677924481200,0.41623347211138800,0.40677772326335400,0.39908264885374100,0.39264338055047100,0.38695751985065400,0.38169011612170900,0.37668577962840900,0.37191203645170100,0.36740456632379700,0.36325057888597700,0.35954773734634700,0.35636164626757200,0.35373239283148300,0.35168205195108700,0.35021968967857700,0.34934496088527600,0.34905279077655700,0.34933715435269000,0.35019158327147100,0.35160926223628200,0.35358310127825800,0.35610578011156800,0.35916965638207800,0.36276667409915500,0.36688842150436800,0.37152619241054200,0.37667103527320900,0.38231379276437300,0.38844513392618400,0.39505558047848400,0.40213552848386400,0.40967526629869300,0.41766498953231600,0.42609480249266600,0.43495459939684700,0.44423395437958100,0.45392214816060900,0.46400820382698800,0.47448091750365000,0.48532888474434700,0.49654052332382900,0.50810409299107200,0.52000771264598500,0.53223937532335600,0.54478696130380500,0.55763826040205400,0.57078110904296400,0.58420352054492300,0.59789368132947000,0.61183993459082900,0.62603076577991000,0.64045478967189500,0.65510073881942100,0.66995745322122200,0.68501387105954200,0.70025902037949600,0.71568201160048900
22 Jun 12,0.45820739386778800,0.44173158326094700,0.42737956636409400,0.41610373563691700,0.40780838193040800,0.40172205982703900,0.39696765858395600,0.39295635357765500,0.38940964187558400,0.38621081294530200,0.38328832200660800,0.38058373575778600,0.37808222367712900,0.37581129653100800,0.37380548478839500,0.37210165836017800,0.37073833849410100,0.36975523907008300,0.36919265032667600,0.36908763867015900,0.36947093674216000,0.37036799528616800,0.37180013138445000,0.37378538963747400,0.37633902960077100,0.37947211514839800,0.38319027794531800,0.38749449343301800,0.39238188362647000,0.39784635935187800,0.40387913818035500,0.41046916524903200,0.41760345756923000,0.42526738757438300,0.43344491805972800,0.44211879796539100,0.45127078400862700,0.46088238814182200,0.47093551001695800,0.48141244180109700,0.49229582030868900,0.50356858597211700,0.51521394753729100,0.52721535157347000,0.53955645604845000,0.55222110735046000,0.56519332024343200,0.57845726032787000,0.59199725238908200,0.60579804635344300,0.61984507250565300,0.63412440517231100,0.64862270196327900,0.66332714976396600,0.67822541661938000,0.69330560877344400,0.70855623223048900,0.72396615829316100,0.73952459260493100,0.75522104728835300
25 Jun 12,0.45379741753581100,0.43587772814220700,0.41969943443140000,0.40581219005854400,0.39403898810603600,0.38410008861559000,0.37565898455613800,0.36836586173299400,0.36193728478668300,0.35619306742175300,0.35104118932583100,0.34644007244103000,0.34236084784058100,0.33877903008535300,0.33568000075182400,0.33305662398010700,0.33090704571994600,0.32923322656137100,0.32803996710694400,0.32733458843599100,0.32712677689073600,0.32742809529427900,0.32825157502152400,0.32961141005088800,0.33152244614586600,0.33399711197809200,0.33704303222304600,0.34066363693639500,0.34485888476430500,0.34962584151169300,0.35495914672952600,0.36085139281699800,0.36729343519604200,0.37427464774916200,0.38178313446792800,0.38980590582670500,0.39832904458140400,0.40733802090713700,0.41681795905317100,0.42675369725784300,0.43712982262793800,0.44793070103530000,0.45914050284183100,0.47074322511652300,0.48272271089023400,0.49506266589895600,0.50774667318965400,0.52075820590037600,0.53408065986065000,0.54769767148289200,0.56159347124728200,0.57575287103877300,0.59016120930042600,0.60480430227802100,0.61966840058345800,0.63474015041206000,0.65000655884227100,0.66545496272504700,0.68107300073703500,0.69684858822842300
26 Jun 12,0.46485530820717700,0.44911383006593200,0.43497407002593800,0.42406500115897700,0.41591862577999300,0.40974846537914500,0.40482347422118400,0.40066530157851300,0.39703748997499600,0.39381265177245500,0.39088771752754900,0.38818234700941500,0.38568695323959700,0.38344182182901700,0.38147951706957400,0.37982336571764000,0.37849017391627500,0.37749203847670500,0.37683783102594600,0.37653696438093100,0.37660240303151500,0.37705016977410200,0.37789868086385300,0.37916824737744800,0.38088041239951500,0.38305471184614700,0.38570615510541800,0.38884577990911300,0.39248133710105100,0.39661783845174700,0.40125799844443000,0.40640259322618000,0.41205075429522200,0.41820021036105600,0.42484748774284400,0.43198807736806400,0.43961653828882800,0.44772623041800200,0.45630908838284800,0.46535576601435500,0.47485579254190600,0.48479770647441800,0.49516917080040100,0.50595707247890800,0.51714760866503700,0.52872636168861700,0.54067836446114800,0.55298815770688800,0.56563986681162700,0.57861759232274400,0.59190580727707100,0.60548936387016300,0.61935345768721900,0.63348359590773600,0.64786556897876100,0.66248542532314700,0.67732944871008700,0.69238413796664700,0.70763618875251900,0.72307247715729600
27 Jun 12,0.46534303348833400,0.45078721218584300,0.43693405968060500,0.42541639819284400,0.41595665351692600,0.40806364055305200,0.40134121999458500,0.39550776637334100,0.39035809445496800,0.38575058518503600,0.38159915449071200,0.37786184665203400,0.37454166141642500,0.37166143009959300,0.36923206064260900,0.36725397142094800,0.36572017641083800,0.36461834196682900,0.36393280614073300,0.36365212156946800,0.36377467663443900,0.36430706295157300,0.36526229205951300,0.36665845793571200,0.36851730962601100,0.37085920247252700,0.37369917129089700,0.37704751360477400,0.38091060642030500,0.38529155964571600,0.39019074304258900,0.39560621437377500,0.40153406970623200,0.40796873189571600,0.41490318961695300,0.42232919655544700,0.43023744255999600,0.43861774912181000,0.44745924312080100,0.45675045032794200,0.46647936871133000,0.47663353126985700,0.48720006009940500,0.49816571308636000,0.50951692437534200,0.52123983955852600,0.53332034637270400,0.54574410155922700,0.55849657653418600,0.57156333831709200,0.58493031653900600,0.59858379566759000,0.61251038153198800,0.62669697156712700,0.64113072830410900,0.65579905570090500,0.67068957796455500,0.68579012056418700,0.70108869317490900,0.71657347432729800
28 Jun 12,0.47051006011829100,0.45377321352962600,0.43820657448966300,0.42642194065758400,0.41768888170974500,0.41099281445435300,0.40562716142326200,0.40112047453527200,0.39717147411950700,0.39360621147112600,0.39033094835053900,0.38729810130099400,0.38448055069282900,0.38186594373365600,0.37946023274044100,0.37728273186793400,0.37536218715637900,0.37373415656332600,0.37243894173522600,0.37151671961310100,0.37100337630500400,0.37093102225576500,0.37132881302869600,0.37222356490591000,0.37364001700071700,0.37559858494673500,0.37811322079976200,0.38119225617801300,0.38483937129872500,0.38905437021166000,0.39383380598740300,0.39917148868286100,0.40505890094939200,0.41148554029833300,0.41843920269242800,0.42590621887201800,0.43387169695163000,0.44232020936332100,0.45123641223337600,0.46060508858394500,0.47041113285798200,0.48063953765486200,0.49127538231685100,0.50230382307195000,0.51371008449104600,0.52547945205933200,0.53759726569605700,0.55004891408432100,0.56281984373168100,0.57589571985097500,0.58926258046450100,0.60290681776439100,0.61681514470038400,0.63097456528004100,0.64537234810895100,0.65999600276590500,0.67483325866488800,0.68987204610378200,0.70510047924029800,0.72050684077032300
29 Jun 12,0.46975900086570000,0.45082035013791000,0.43622300951903200,0.42621406321672800,0.41928586687646600,0.41418023264464600,0.40995230727563700,0.40603459557748300,0.40224699400846000,0.39864454406928700,0.39533319075003300,0.39236813913703200,0.38974231975629200,0.38742625073571400,0.38540211233227500,0.38366288640395700,0.38220917950625000,0.38104710492061300,0.38018713292744800,0.37964662124948900,0.37945201408309300,0.37963716075600800,0.38024170591799400,0.38130988218206700,0.38288899539373200,0.38502187704080800,0.38774051575559600,0.39106729991985700,0.39501667287972700,0.39959645711832500,0.40480892213688500,0.41065165210817500,0.41711825577474600,0.42419895107102900,0.43188104952449200,0.44014935992327000,0.44898658532152300,0.45837422986007300,0.46829336607617300,0.47872474324149300,0.48964882678474900,0.50104583208252800,0.51289575353512300,0.52517838967746800,0.53787336494196300,0.55096014858266100,0.56441807118359400,0.57822633910358200,0.59236409405313800,0.60681097643924500,0.62154766303333900,0.63655582481692100,0.65181803318822000,0.66731767659026800,0.68303888623410300,0.69896646978020000,0.71508585200079100,0.73138302158058900,0.74784448332758500,0.76445721516277500
02 Jul 12,0.46521731447053700,0.44937074494967700,0.43319569352176300,0.41976907839542700,0.40863555866793500,0.39920272933959800,0.39111704966828500,0.38414099891185900,0.37808607416895200,0.37281466644023900,0.36824952103652000,0.36436217487351700,0.36108686165454600,0.35832544130016700,0.35600925657842700,0.35409484784314700,0.35255654197928100,0.35138151169982400,0.35056647433261300,0.35011626396467100,0.35004291521223200,0.35036412833705400,0.35110203758482400,0.35228228743850600,0.35393294250202200,0.35607991751785300,0.35874342293629200,0.36193863704898600,0.36567657360250000,0.36996477588916100,0.37480787649774400,0.38020805211090000,0.38616539561214700,0.39267822252691500,0.39974332493084900,0.40735618304005200,0.41551109559282600,0.42420083302019900,0.43341634397484500,0.44314693967403500,0.45338049358689000,0.46410361259486200,0.47530178426938500,0.48695950406617900,0.49906038556034600,0.51158725630294600,0.52452224144058000,0.53784683688252500,0.55154200439942100,0.56558867306224800,0.57996828712564100,0.59466282071164500,0.60965472782632300,0.62492689792604400,0.64046261633109600,0.65624552888069700,0.67225961030851600,0.68848913588971500,0.70491865597132800,0.72153297304959600
03 Jul 12,0.46474782313240700,0.44960020827113100,0.43498309361122700,0.42377691853392400,0.41524662660722100,0.40837551188224900,0.40243752514634300,0.39702661328588000,0.39198500059233800,0.38730133393213400,0.38302223970434900,0.37919920838428000,0.37585414381979400,0.37298627624840600,0.37059116959973700,0.36866296397798800,0.36719479443411700,0.36617907014729900,0.36560803189077200,0.36547822424388000,0.36579416927044700,0.36656702314122500,0.36781313393893200,0.36955296000992100,0.37180983884280200,0.37460510669950600,0.37795430277278700,0.38186783913727700,0.38635188473536600,0.39140907256590700,0.39703906999769400,0.40323904214915900,0.41000403101720700,0.41732726770098100,0.42520043110153500,0.43361386350490200,0.44255674672715000,0.45201720683964200,0.46198240278270900,0.47243864311433700,0.48337148971532500,0.49476584667942200,0.50660603680020200,0.51887586762789500,0.53155868871865200,0.54463744141651000,0.55809470228020500,0.57191272108165300,0.58607348438642600,0.60055913814552500,0.61535242049268900,0.63043665304854300,0.64579568587535600,0.66141384854725300,0.67727590655823400,0.69336702240075700,0.70967272074130400,0.72617885719849300,0.74287159029628100,0.75973735622184700
04 Jul 12,0.45452808992224800,0.43881280353565400,0.42487316857036600,0.41363868443060800,0.40484330794686700,0.39782421282778600,0.39184122702884700,0.38638273642003600,0.38125094761854100,0.37643970048806600,0.37197700537486000,0.36787339801127500,0.36413688432206100,0.36078385013541200,0.35783143629513500,0.35529675835598900,0.35319691402164700,0.35154898810332600,0.35037000603140700,0.34967621018921900,0.34948234233503600,0.34980187611355300,0.35064729272097800,0.35203028766513000,0.35396178712196900,0.35645060685263500,0.35950240913892300,0.36312014020714600,0.36730449851355500,0.37205430937268700,0.37736682707699400,0.38323798036905000,0.38966257328243000,0.39663445054010400,0.40414663459880300,0.41219143985266200,0.42076053719080900,0.42984463334058200,0.43943313862793500,0.44951428027227800,0.46007524666706900,0.47110231104957100,0.48258093791436700,0.49449587491592700,0.50683123251752400,0.51957055325113700,0.53269687213567200,0.54619276954291500,0.56004044876863300,0.57422214394018600,0.58872050692426700,0.60351860538160400,0.61859988354115100,0.63394812733265400,0.64954743332294800,0.66538218098050400,0.68143700785948400,0.69769678735099200,0.71414660869688100,0.73077175900218900
05 Jul 12,0.45973666353310300,0.44426331016432000,0.42960268325413700,0.41688197854668900,0.40597090482457100,0.39639118590318200,0.38767601689492500,0.37955964896113900,0.37198680434992700,0.36499315916613500,0.35860690980033600,0.35282592805860300,0.34761838292202200,0.34294251731169100,0.33876785283388100,0.33507327401656700,0.33184427450892100,0.32907112121432200,0.32674786155780500,0.32487489740444600,0.32346148171174500,0.32252414652221700,0.32208512056759300,0.32217114245857200,0.32281216473423900,0.32403566947351700,0.32586149461855200,0.32830260333722400,0.33136626932072100,0.33505502502965300,0.33936742640866400,0.34429867421705000,0.34984112239017500,0.35598469669004900,0.36271724158723900,0.37002480932912000,0.37789193883661100,0.38630228782911100,0.39523919907304500,0.40468578392067200,0.41462495053137500,0.42503942806127900,0.43591178747759400,0.44722445953462000,0.45895975035296300,0.47109985496667800,0.48362686914097800,0.49652279971275000,0.50976960397273300,0.52334955448211500,0.53724558720510300,0.55144127487475200,0.56592076692046900,0.58066873607019700,0.59567033077783300,0.61091113274768900,0.62637711893006600,0.64205462744833400,0.65793032699103700,0.67399118926479500
