,"UK instantaneous commercial bank liability forward curve, short end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maturity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
years:,0.08,0.17,0.25,0.33,0.42,0.50,0.58,0.67,0.75,0.83,0.92,1.00,1.08,1.17,1.25,1.33,1.42,1.50,1.58,1.67,1.75,1.83,1.92,2.00,2.08,2.17,2.25,2.33,2.42,2.50,2.58,2.67,2.75,2.83,2.92,3.00,3.08,3.17,3.25,3.33,3.42,3.50,3.58,3.67,3.75,3.83,3.92,4.00,4.08,4.17,4.25,4.33,4.42,4.50,4.58,4.67,4.75,4.83,4.92,5.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 Apr 12,0.85430395143193200,1.10023888062989000,1.22680856292742000,1.26388610794934000,1.26451207438129000,1.23489484189573000,1.17809598550856000,1.11752972308850000,1.07430142254097000,1.06670355502057000,1.09405326335916000,1.14213204933531000,1.19601749810436000,1.24773643785725000,1.29002139900033000,1.31761646998730000,1.33309849553377000,1.34095415604385000,1.34511423398900000,1.34717349151852000,1.34811317184599000,1.34891451558954000,1.35055876336732000,1.35402715579746000,1.36010967336121000,1.36883125378918000,1.38002557357335000,1.39352630920574000,1.40916713717837000,1.42678173398326000,1.44620377611242000,1.46726694005786000,1.48980490231162000,1.51365133936570000,1.53863992771213000,1.56460434384292000,1.59139565615767000,1.61894971279247000,1.64722815646420000,1.67619263595356000,1.70580480004125000,1.73602629750798000,1.76681877713445000,1.79814388770137000,1.82996327798943000,1.86223859677935000,1.89493149285183000,1.92800361498756000,1.96141728467081000,1.99513779332543000,2.02913125173122000,2.06336377069444000,2.09780146102134000,2.13241043351816000,2.16715679899118000,2.20200666824664000,2.23692615209079000,2.27188136132990000,2.30683840677021000,2.34176339921798000
12 Apr 12,0.84961390104886000,1.09889146201839000,1.22166447256568000,1.25666534542394000,1.26214843897469000,1.24067523937296000,1.19100394846332000,1.13532669065001000,1.09458242506064000,1.08863617765792000,1.11658177148934000,1.16505667976287000,1.21914303855379000,1.27110883415438000,1.31369750099852000,1.34200344860731000,1.35853023926098000,1.36752789163675000,1.37281850258290000,1.37603172262372000,1.37809693882896000,1.37994323093751000,1.38249967868825000,1.38669536182007000,1.39331264264775000,1.40241868611756000,1.41386305576818000,1.42749526398507000,1.44316482315373000,1.46072124565964000,1.48001404388827000,1.50089273022512000,1.52320681705566000,1.54680581676537000,1.57153924173974000,1.59725660436425000,1.62382404833347000,1.65118114330937000,1.67928771590579000,1.70810359338999000,1.73758860302922000,1.76770257209077000,1.79840532784187000,1.82965669754981000,1.86141650848184000,1.89364458790522000,1.92630076308722000,1.95934486129510000,1.99273759786950000,2.02644360893319000,2.06042861228638000,2.09465832576416000,2.12909846720161000,2.16371475443382000,2.19847290529589000,2.23333863762289000,2.26827766924993000,2.30325571801209000,2.33823850174445000,2.37319173828211000
13 Apr 12,0.85129486774647700,1.09689223895947000,1.21946017411261000,1.25411706844907000,1.25914101288031000,1.23607851321015000,1.18396419483768000,1.12579622876330000,1.08348671209516000,1.07676493811263000,1.10444444960599000,1.15293010363785000,1.20650985535097000,1.25726482985943000,1.29785478946993000,1.32369764602821000,1.33745750451059000,1.34377015073578000,1.34673958791463000,1.34800152891710000,1.34847649480823000,1.34908493237804000,1.35074728841654000,1.35438400971376000,1.36074940240426000,1.36986427529535000,1.38154707828475000,1.39561625474290000,1.41189024804018000,1.43018750154700000,1.45032645863378000,1.47212556267092000,1.49540325702883000,1.51997798507791000,1.54566819018857000,1.57229231573121000,1.59969326585636000,1.62781178825737000,1.65661309161914000,1.68606238462653000,1.71612487596438000,1.74676577431755000,1.77795028837090000,1.80964362680927000,1.84181099831753000,1.87441761158052000,1.90742867528311000,1.94080939811014000,1.97452519703939000,2.00854240864789000,2.04282762321427000,2.07734743102544000,2.11206842236828000,2.14695718752968000,2.18198031679652000,2.21710440045570000,2.25229602879411000,2.28752179209864000,2.32274828065618000,2.35794208475361000
16 Apr 12,0.84904552282069000,1.08730680241937000,1.21249869269265000,1.25175998186243000,1.26237645584859000,1.23975984872196000,1.18676742379073000,1.13062322470546000,1.09257985717155000,1.09006364328196000,1.12180979507451000,1.17430229735331000,1.23152002113416000,1.28519749784010000,1.32762990133494000,1.35373544536119000,1.36649638796110000,1.37081139856792000,1.37098011376484000,1.36878488624262000,1.36534694373551000,1.36178751118087000,1.35922781351605000,1.35878907567839000,1.36137412553128000,1.36701220012665000,1.37551413818438000,1.38669077842439000,1.40035295956661000,1.41631152033098000,1.43437729943744000,1.45436113560590000,1.47607386755630000,1.49932633400857000,1.52392937368265000,1.54969382529846000,1.57645358402994000,1.60413477126572000,1.63268656504760000,1.66205814341737000,1.69219868441686000,1.72305736608787000,1.75458336647224000,1.78672586361176000,1.81943403554825000,1.85265706032354000,1.88634411597943000,1.92044438055774000,1.95490859764666000,1.98969594326034000,2.02476841996890000,2.06008803239365000,2.09561678515590000,2.13131668287696000,2.16714973017814000,2.20307793168075000,2.23906329200610000,2.27506781577549000,2.31105350761025000,2.34698237213167000
17 Apr 12,0.84914222050801400,1.08748042450872000,1.21356753529674000,1.25658385643779000,1.27087905384866000,1.25084027553527000,1.20070506248224000,1.14848311559402000,1.11479310410855000,1.11629671199855000,1.15065484800406000,1.20419574547409000,1.26215424505395000,1.31660122985728000,1.36046908276973000,1.38890810123611000,1.40473020112395000,1.41259521409187000,1.41657802636467000,1.41829543907327000,1.41871867602479000,1.41881895829498000,1.41956750695959000,1.42193554309440000,1.42670928723210000,1.43393495560209000,1.44347376282509000,1.45518692352183000,1.46893565231304000,1.48458116381945000,1.50198467266179000,1.52100739346078000,1.54151054083717000,1.56335532941168000,1.58640297380503000,1.61051468863797000,1.63556801373069000,1.66150578998334000,1.68828718363659000,1.71587136093113000,1.74421748810763000,1.77328473140676000,1.80303225706920000,1.83341923133563000,1.86440482044671000,1.89594819064314000,1.92800850816556000,1.96054493925468000,1.99351684928677000,2.02688457435928000,2.06060874591587000,2.09464999546965000,2.12896895453372000,2.16352625462119000,2.19828252724516000,2.23319840391876000,2.26823451615507000,2.30335149546722000,2.33850997336831000,2.37367058137144000
18 Apr 12,0.84910395928500200,1.08424134075813000,1.20799059859507000,1.25525380391361000,1.27618610975199000,1.26167753482083000,1.21591752700205000,1.16857226387659000,1.14076469284610000,1.14804810270881000,1.18804185320088000,1.24634390089268000,1.30888596478861000,1.36755228712578000,1.41538140004119000,1.44734098628373000,1.46613109795976000,1.47634164424680000,1.48200279704331000,1.48479257404501000,1.48577123670192000,1.48599904385083000,1.48653625432852000,1.48844312697176000,1.49264938321949000,1.49930699075067000,1.50828105458428000,1.51943622653725000,1.53263715842647000,1.54774850206888000,1.56463490928137000,1.58316103188086000,1.60319152168428000,1.62459103050852000,1.64722421017051000,1.67095571248716000,1.69566239412765000,1.72128060633640000,1.74776480182530000,1.77506943756148000,1.80314897051209000,1.83195785764429000,1.86145055592523000,1.89158152232204000,1.92230521380189000,1.95357608733193000,1.98534859987929000,2.01757720841114000,2.05021771484797000,2.08323185898622000,2.11658301878151000,2.15023457224239000,2.18414989737738000,2.21829237219504000,2.25262537470388000,2.28711228291244000,2.32171647482927000,2.35640132846289000,2.39113022182183000,2.42586653291464000
19 Apr 12,0.84344094294042800,1.08544903713191000,1.21083687323242000,1.25752327037965000,1.27668740101976000,1.26258157997517000,1.21782859542854000,1.17180414449963000,1.14481175916957000,1.15308689765451000,1.19377168932878000,1.25266188588724000,1.31615109238837000,1.37612301529104000,1.42582858671526000,1.46052849369691000,1.48266525842967000,1.49642189541225000,1.50557139261596000,1.51178597779820000,1.51606689964247000,1.51941511235365000,1.52283157013664000,1.52731722719631000,1.53373832091709000,1.54223547215104000,1.55270607520198000,1.56504734786920000,1.57915650795200000,1.59493077324969000,1.61226736156156000,1.63106349068691000,1.65121637842503000,1.67262324257523000,1.69518130093681000,1.71878777130905000,1.74334898174653000,1.76881148138942000,1.79513291567833000,1.82227093041180000,1.85018317138837000,1.87882728440658000,1.90816091526499000,1.93814170976213000,1.96872731369654000,1.99987537286678000,2.03154353307137000,2.06368944010888000,2.09627115020597000,2.12924853160120000,2.16258195243640000,2.19623178086958000,2.23015838505873000,2.26432213316184000,2.29868339333690000,2.33320253374191000,2.36783992253487000,2.40255592787375000,2.43731091791657000,2.47206526082132000
20 Apr 12,0.84536839855378200,1.08370233314334000,1.20769827378912000,1.25510235731962000,1.27855008294218000,1.26972133896012000,1.23141911326159000,1.19150174991851000,1.17130210012554000,1.18517420585292000,1.23012100171089000,1.29207577113042000,1.35798832446550000,1.41990931700433000,1.47169023272264000,1.50927667180888000,1.53496615826606000,1.55288778897011000,1.56669700422454000,1.57785068996221000,1.58716869681948000,1.59547080927457000,1.60357681180569000,1.61230648889106000,1.62235898799216000,1.63384539228706000,1.64669786425094000,1.66084852429876000,1.67622949284548000,1.69277289030607000,1.71041083709548000,1.72907545362868000,1.74869886032063000,1.76921317758630000,1.79055052584065000,1.81264302549864000,1.83543114188051000,1.85888872007195000,1.88299795013599000,1.90774102213569000,1.93310012613408000,1.95905745219422000,1.98559519037916000,2.01269553075195000,2.04034066337563000,2.06851277831326000,2.09719406562789000,2.12636671538256000,2.15601001773280000,2.18609045994394000,2.21657099718075000,2.24741458449406000,2.27858417693472000,2.31004272955355000,2.34175319740138000,2.37367853552904000,2.40578169898736000,2.43802564282718000,2.47037332209933000,2.50278769185463000
23 Apr 12,0.84415553272729300,1.07899918878090000,1.20838574121222000,1.25990384201862000,1.28371330144503000,1.26863048832009000,1.22434655923416000,1.18226783193505000,1.16237794254912000,1.17778898655506000,1.22554088480521000,1.29045462807086000,1.35876279456446000,1.42189762292640000,1.47321233215951000,1.50879083470508000,1.53144158709906000,1.54556936609038000,1.55504324370817000,1.56148112852404000,1.56590969649247000,1.56935562106678000,1.57284557570032000,1.57740623384643000,1.58387479157203000,1.59233053321569000,1.60266326463813000,1.61476279170010000,1.62851892026234000,1.64382145618560000,1.66056020533062000,1.67862497355814000,1.69790556672891000,1.71829179070366000,1.73967345134315000,1.76194035450811000,1.78499537358768000,1.80879365231012000,1.83330340204502000,1.85849283416199000,1.88433016003060000,1.91078359102043000,1.93782133850107000,1.96541161384209000,1.99352262841308000,2.02212259358363000,2.05117972072330000,2.08066222120169000,2.11053815376563000,2.14077475509794000,2.17133898632472000,2.20219780837216000,2.23331818216644000,2.26466706863375000,2.29621142870026000,2.32791822329217000,2.35975441333565000,2.39168695975690000,2.42368282348209000,2.45570896543741000
24 Apr 12,0.84544300113857700,1.08382306168520000,1.21585373856789000,1.26980814125925000,1.29327356869239000,1.27476770746381000,1.22818305476827000,1.18592034045214000,1.16749701130357000,1.18546312588492000,1.23558626007535000,1.30311554123033000,1.37354243566456000,1.43774465194762000,1.48880918730982000,1.52238523135659000,1.54165161468817000,1.55159896392691000,1.55661071788817000,1.55851876235268000,1.55848485789448000,1.55767076225259000,1.55723823316603000,1.55834902837383000,1.56194599711868000,1.56809635213620000,1.57664839640473000,1.58745043290262000,1.60035076460822000,1.61519769449989000,1.63183952555598000,1.65012456075485000,1.66990110307484000,1.69101745549431000,1.71332192099162000,1.73666280254512000,1.76090655294909000,1.78599222457527000,1.81187701976811000,1.83851814087209000,1.86587279023166000,1.89389817019131000,1.92255148309549000,1.95178993128869000,1.98157071711535000,2.01185104291997000,2.04258811104700000,2.07373912384091000,2.10526240802625000,2.13712177131296000,2.16928268902533000,2.20171063687973000,2.23437109059256000,2.26722952588019000,2.30025141845898000,2.33340224404533000,2.36664747835560000,2.39995259710618000,2.43328307601345000,2.46660439079377000
